"SCED Time Stamp","Repeated Hour Flag","QSE","REGUP","REGDN","NSPIN","NSPNM","RRSPFR","RRSFFR","RRSUFR","ECRSS","ECRSM"
"02/09/2025 09:00:10","N","QAMA","","","","","1","0","0","",""
"02/09/2025 09:00:10","N","QBPEC7","-2.8","-2","-15.1","","-13.4","0","0","-9.1",""
"02/09/2025 09:00:10","N","QBTU","","","","","0","0","7","",""
"02/09/2025 09:00:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 09:00:10","N","QEDE10","","","","","0","0","37.4","",""
"02/09/2025 09:00:10","N","QEDE12","","","","","0","0","8.8","",""
"02/09/2025 09:00:10","N","QEDES1","","","","","0","0","81.5","",""
"02/09/2025 09:00:10","N","QEDES2","","","","","0","0","6.2","",""
"02/09/2025 09:00:10","N","QEDES5","","","","","0","0","16.8","",""
"02/09/2025 09:00:10","N","QEDES6","","","","","0","0","7","",""
"02/09/2025 09:00:10","N","QEDES8","","","","","0","0","11.9","",""
"02/09/2025 09:00:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 09:00:10","N","QFRONT","","","","","0","0","5.4","",""
"02/09/2025 09:00:10","N","QGAR6","","","","","0","0","7.7","",""
"02/09/2025 09:00:10","N","QGERD","","","","","0","0","4.6","",""
"02/09/2025 09:00:10","N","QGEXA","","","","","0","0","20.9","",""
"02/09/2025 09:00:10","N","QGEXA7","","","","","0","0","4.8","",""
"02/09/2025 09:00:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 09:00:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 09:00:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 09:00:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 09:00:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 09:00:10","N","QOCSQ1","","","","","0","0","6.2","",""
"02/09/2025 09:00:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 09:00:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 09:00:10","N","QSTEC","0","0","0","","0","0","25.8","",""
"02/09/2025 09:00:10","N","QSTEC1","0","","0","","0","0","3.1","",""
"02/09/2025 09:00:10","N","QTEN18","4.3","3.1","23.2","","20.6","0","0","13.9","0"
"02/09/2025 09:00:10","N","QTENSK","","","","","0","0","11","",""
"02/09/2025 09:00:10","N","QTOTL1","-1.5","-1.1","-8.1","","-7.2","0","0","-4.8",""
"02/09/2025 09:15:09","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 09:15:09","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 09:15:09","N","QAMA","","","","","1","0","0","",""
"02/09/2025 09:15:09","N","QBPEC7","-2.8","-2","-15.1","","-13.4","0","0","-9.1",""
"02/09/2025 09:15:09","N","QBTU","","","","","0","0","7","",""
"02/09/2025 09:15:09","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 09:15:09","N","QEDE10","","","","","0","0","37.4","",""
"02/09/2025 09:15:09","N","QEDE12","","","","","0","0","8.8","",""
"02/09/2025 09:15:09","N","QEDES1","","","","","0","0","81.5","",""
"02/09/2025 09:15:09","N","QEDES2","","","","","0","0","6.2","",""
"02/09/2025 09:15:09","N","QEDES5","","","","","0","0","16.8","",""
"02/09/2025 09:15:09","N","QEDES6","","","","","0","0","7","",""
"02/09/2025 09:15:09","N","QEDES8","","","","","0","0","11.9","",""
"02/09/2025 09:15:09","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 09:15:09","N","QFRONT","","","","","0","0","5.4","",""
"02/09/2025 09:15:09","N","QGAR6","","","","","0","0","7.7","",""
"02/09/2025 09:15:09","N","QGERD","","","","","0","0","4.6","",""
"02/09/2025 09:15:09","N","QGEXA","","","","","0","0","20.9","",""
"02/09/2025 09:15:09","N","QGEXA7","","","","","0","0","4.8","",""
"02/09/2025 09:15:09","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 09:15:09","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 09:15:09","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 09:15:09","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 09:15:09","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 09:15:09","N","QOCSQ1","","","","","0","0","6.2","",""
"02/09/2025 09:15:09","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 09:15:09","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 09:15:09","N","QSTEC","0","0","0","","0","0","25.8","",""
"02/09/2025 09:15:09","N","QSTEC1","0","","0","","0","0","3.1","",""
"02/09/2025 09:15:09","N","QTEN18","4.3","3.1","23.2","","20.6","0","0","13.9","0"
"02/09/2025 09:15:09","N","QTENSK","","","","","0","0","11","",""
"02/09/2025 09:15:09","N","QTOTL1","-1.5","-1.1","-8.1","","-7.2","0","0","-4.8",""
"02/09/2025 09:30:09","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 09:30:09","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 09:30:09","N","QAMA","","","","","1","0","0","",""
"02/09/2025 09:30:09","N","QBPEC7","-2.8","-2","-15.1","","-13.4","0","0","-9.1",""
"02/09/2025 09:30:09","N","QBTU","","","","","0","0","7","",""
"02/09/2025 09:30:09","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 09:30:09","N","QEDE10","","","","","0","0","37.4","",""
"02/09/2025 09:30:09","N","QEDE12","","","","","0","0","8.8","",""
"02/09/2025 09:30:09","N","QEDES1","","","","","0","0","81.5","",""
"02/09/2025 09:30:09","N","QEDES2","","","","","0","0","6.2","",""
"02/09/2025 09:30:09","N","QEDES5","","","","","0","0","16.8","",""
"02/09/2025 09:30:09","N","QEDES6","","","","","0","0","7","",""
"02/09/2025 09:30:09","N","QEDES8","","","","","0","0","11.9","",""
"02/09/2025 09:30:09","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 09:30:09","N","QFRONT","","","","","0","0","5.4","",""
"02/09/2025 09:30:09","N","QGAR6","","","","","0","0","7.7","",""
"02/09/2025 09:30:09","N","QGERD","","","","","0","0","4.6","",""
"02/09/2025 09:30:09","N","QGEXA","","","","","0","0","20.9","",""
"02/09/2025 09:30:09","N","QGEXA7","","","","","0","0","4.8","",""
"02/09/2025 09:30:09","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 09:30:09","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 09:30:09","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 09:30:09","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 09:30:09","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 09:30:09","N","QOCSQ1","","","","","0","0","6.2","",""
"02/09/2025 09:30:09","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 09:30:09","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 09:30:09","N","QSTEC","0","0","0","","0","0","25.8","",""
"02/09/2025 09:30:09","N","QSTEC1","0","","0","","0","0","3.1","",""
"02/09/2025 09:30:09","N","QTEN18","4.3","3.1","23.2","","20.6","0","0","13.9","0"
"02/09/2025 09:30:09","N","QTENSK","","","","","0","0","11","",""
"02/09/2025 09:30:09","N","QTOTL1","-1.5","-1.1","-8.1","","-7.2","0","0","-4.8",""
"02/09/2025 09:45:10","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 09:45:10","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 09:45:10","N","QAMA","","","","","1","0","0","",""
"02/09/2025 09:45:10","N","QBPEC7","-2.8","-2","-15.1","","-13.4","0","0","-9.1",""
"02/09/2025 09:45:10","N","QBTU","","","","","0","0","7","",""
"02/09/2025 09:45:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 09:45:10","N","QEDE10","","","","","0","0","37.4","",""
"02/09/2025 09:45:10","N","QEDE12","","","","","0","0","8.8","",""
"02/09/2025 09:45:10","N","QEDES1","","","","","0","0","81.5","",""
"02/09/2025 09:45:10","N","QEDES2","","","","","0","0","6.2","",""
"02/09/2025 09:45:10","N","QEDES5","","","","","0","0","16.8","",""
"02/09/2025 09:45:10","N","QEDES6","","","","","0","0","7","",""
"02/09/2025 09:45:10","N","QEDES8","","","","","0","0","11.9","",""
"02/09/2025 09:45:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 09:45:10","N","QFRONT","","","","","0","0","5.4","",""
"02/09/2025 09:45:10","N","QGAR6","","","","","0","0","7.7","",""
"02/09/2025 09:45:10","N","QGERD","","","","","0","0","4.6","",""
"02/09/2025 09:45:10","N","QGEXA","","","","","0","0","20.9","",""
"02/09/2025 09:45:10","N","QGEXA7","","","","","0","0","4.8","",""
"02/09/2025 09:45:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 09:45:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 09:45:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 09:45:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 09:45:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 09:45:10","N","QOCSQ1","","","","","0","0","6.2","",""
"02/09/2025 09:45:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 09:45:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 09:45:10","N","QSTEC","0","0","0","","0","0","25.8","",""
"02/09/2025 09:45:10","N","QSTEC1","0","","0","","0","0","3.1","",""
"02/09/2025 09:45:10","N","QTEN18","4.3","3.1","23.2","","20.6","0","0","13.9","0"
"02/09/2025 09:45:10","N","QTENSK","","","","","0","0","11","",""
"02/09/2025 09:45:10","N","QTOTL1","-1.5","-1.1","-8.1","","-7.2","0","0","-4.8",""
"02/09/2025 10:00:11","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 10:00:11","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 10:00:11","N","QAMA","","","","","1","0","0","",""
"02/09/2025 10:00:11","N","QBPEC7","-2.2","-2.2","-11.6","","-13.1","0","0","-8.9",""
"02/09/2025 10:00:11","N","QBTU","","","","","0","0","7","",""
"02/09/2025 10:00:11","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 10:00:11","N","QEDE10","","","","","0","0","38","",""
"02/09/2025 10:00:11","N","QEDE12","","","","","0","0","9.4","",""
"02/09/2025 10:00:11","N","QEDES1","","","","","0","0","83.2","",""
"02/09/2025 10:00:11","N","QEDES2","","","","","0","0","6.3","",""
"02/09/2025 10:00:11","N","QEDES5","","","","","0","0","17.2","",""
"02/09/2025 10:00:11","N","QEDES6","","","","","0","0","7.6","",""
"02/09/2025 10:00:11","N","QEDES8","","","","","0","0","12.1","",""
"02/09/2025 10:00:11","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 10:00:11","N","QFRONT","","","","","0","0","5.4","",""
"02/09/2025 10:00:11","N","QGAR6","","","","","0","0","7.6","",""
"02/09/2025 10:00:11","N","QGERD","","","","","0","0","5.4","",""
"02/09/2025 10:00:11","N","QGEXA","","","","","0","0","20.7","",""
"02/09/2025 10:00:11","N","QGEXA7","","","","","0","0","4.9","",""
"02/09/2025 10:00:11","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 10:00:11","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 10:00:11","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 10:00:11","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 10:00:11","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 10:00:11","N","QOCSQ1","","","","","0","0","6.3","",""
"02/09/2025 10:00:11","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 10:00:11","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 10:00:11","N","QSTEC","0","0","0","","0","0","25.3","",""
"02/09/2025 10:00:11","N","QSTEC1","","","0","","0","0","2.8","",""
"02/09/2025 10:00:11","N","QTEN18","3.4","3.4","18.1","","20.4","0","0","13.9","0"
"02/09/2025 10:00:11","N","QTENSK","","","","","0","0","12.2","",""
"02/09/2025 10:00:11","N","QTOTL1","-1.2","-1.2","-6.5","","-7.3","0","0","-5",""
"02/09/2025 10:15:10","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 10:15:10","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 10:15:10","N","QAMA","","","","","1","0","0","",""
"02/09/2025 10:15:10","N","QBPEC7","-2.2","-2.2","-11.6","","-13.1","0","0","-8.9",""
"02/09/2025 10:15:10","N","QBTU","","","","","0","0","7","",""
"02/09/2025 10:15:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 10:15:10","N","QEDE10","","","","","0","0","38","",""
"02/09/2025 10:15:10","N","QEDE12","","","","","0","0","9.4","",""
"02/09/2025 10:15:10","N","QEDES1","","","","","0","0","83.2","",""
"02/09/2025 10:15:10","N","QEDES2","","","","","0","0","6.3","",""
"02/09/2025 10:15:10","N","QEDES5","","","","","0","0","17.2","",""
"02/09/2025 10:15:10","N","QEDES6","","","","","0","0","7.6","",""
"02/09/2025 10:15:10","N","QEDES8","","","","","0","0","12.1","",""
"02/09/2025 10:15:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 10:15:10","N","QFRONT","","","","","0","0","5.4","",""
"02/09/2025 10:15:10","N","QGAR6","","","","","0","0","7.6","",""
"02/09/2025 10:15:10","N","QGERD","","","","","0","0","5.4","",""
"02/09/2025 10:15:10","N","QGEXA","","","","","0","0","20.7","",""
"02/09/2025 10:15:10","N","QGEXA7","","","","","0","0","4.9","",""
"02/09/2025 10:15:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 10:15:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 10:15:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 10:15:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 10:15:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 10:15:10","N","QOCSQ1","","","","","0","0","6.3","",""
"02/09/2025 10:15:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 10:15:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 10:15:10","N","QSTEC","0","0","0","","0","0","25.3","",""
"02/09/2025 10:15:10","N","QSTEC1","","","0","","0","0","2.8","",""
"02/09/2025 10:15:10","N","QTEN18","3.4","3.4","18.1","","20.4","0","0","13.9","0"
"02/09/2025 10:15:10","N","QTENSK","","","","","0","0","12.2","",""
"02/09/2025 10:15:10","N","QTOTL1","-1.2","-1.2","-6.5","","-7.3","0","0","-5",""
"02/09/2025 10:30:10","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 10:30:10","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 10:30:10","N","QAMA","","","","","1","0","0","",""
"02/09/2025 10:30:10","N","QBPEC7","-2.2","-2.2","-11.6","","-13.1","0","0","-8.9",""
"02/09/2025 10:30:10","N","QBTU","","","","","0","0","7","",""
"02/09/2025 10:30:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 10:30:10","N","QEDE10","","","","","0","0","38","",""
"02/09/2025 10:30:10","N","QEDE12","","","","","0","0","9.4","",""
"02/09/2025 10:30:10","N","QEDES1","","","","","0","0","83.2","",""
"02/09/2025 10:30:10","N","QEDES2","","","","","0","0","6.3","",""
"02/09/2025 10:30:10","N","QEDES5","","","","","0","0","17.2","",""
"02/09/2025 10:30:10","N","QEDES6","","","","","0","0","7.6","",""
"02/09/2025 10:30:10","N","QEDES8","","","","","0","0","12.1","",""
"02/09/2025 10:30:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 10:30:10","N","QFRONT","","","","","0","0","5.4","",""
"02/09/2025 10:30:10","N","QGAR6","","","","","0","0","7.6","",""
"02/09/2025 10:30:10","N","QGERD","","","","","0","0","5.4","",""
"02/09/2025 10:30:10","N","QGEXA","","","","","0","0","20.7","",""
"02/09/2025 10:30:10","N","QGEXA7","","","","","0","0","4.9","",""
"02/09/2025 10:30:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 10:30:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 10:30:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 10:30:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 10:30:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 10:30:10","N","QOCSQ1","","","","","0","0","6.3","",""
"02/09/2025 10:30:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 10:30:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 10:30:10","N","QSTEC","0","0","0","","0","0","25.3","",""
"02/09/2025 10:30:10","N","QSTEC1","","","0","","0","0","2.8","",""
"02/09/2025 10:30:10","N","QTEN18","3.4","3.4","18.1","","20.4","0","0","13.9","0"
"02/09/2025 10:30:10","N","QTENSK","","","","","0","0","12.2","",""
"02/09/2025 10:30:10","N","QTOTL1","-1.2","-1.2","-6.5","","-7.3","0","0","-5",""
"02/09/2025 10:45:10","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 10:45:10","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 10:45:10","N","QAMA","","","","","1","0","0","",""
"02/09/2025 10:45:10","N","QBPEC7","-2.2","-2.2","-11.6","","-13.1","0","0","-8.9",""
"02/09/2025 10:45:10","N","QBTU","","","","","0","0","7","",""
"02/09/2025 10:45:10","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 10:45:10","N","QEDE10","","","","","0","0","38","",""
"02/09/2025 10:45:10","N","QEDE12","","","","","0","0","9.4","",""
"02/09/2025 10:45:10","N","QEDES1","","","","","0","0","83.2","",""
"02/09/2025 10:45:10","N","QEDES2","","","","","0","0","6.3","",""
"02/09/2025 10:45:10","N","QEDES5","","","","","0","0","17.2","",""
"02/09/2025 10:45:10","N","QEDES6","","","","","0","0","7.6","",""
"02/09/2025 10:45:10","N","QEDES8","","","","","0","0","12.1","",""
"02/09/2025 10:45:10","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 10:45:10","N","QFRONT","","","","","0","0","5.4","",""
"02/09/2025 10:45:10","N","QGAR6","","","","","0","0","7.6","",""
"02/09/2025 10:45:10","N","QGERD","","","","","0","0","5.4","",""
"02/09/2025 10:45:10","N","QGEXA","","","","","0","0","20.7","",""
"02/09/2025 10:45:10","N","QGEXA7","","","","","0","0","4.9","",""
"02/09/2025 10:45:10","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 10:45:10","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 10:45:10","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 10:45:10","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 10:45:10","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 10:45:10","N","QOCSQ1","","","","","0","0","6.3","",""
"02/09/2025 10:45:10","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 10:45:10","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 10:45:10","N","QSTEC","0","0","0","","0","0","25.3","",""
"02/09/2025 10:45:10","N","QSTEC1","","","0","","0","0","2.8","",""
"02/09/2025 10:45:10","N","QTEN18","3.4","3.4","18.1","","20.4","0","0","13.9","0"
"02/09/2025 10:45:10","N","QTENSK","","","","","0","0","12.2","",""
"02/09/2025 10:45:10","N","QTOTL1","-1.2","-1.2","-6.5","","-7.3","0","0","-5",""
"02/09/2025 11:00:11","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 11:00:11","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 11:00:11","N","QAMA","","","","","1","0","0","",""
"02/09/2025 11:00:11","N","QBPEC7","-2.1","-2","-11.3","","-12.7","0","0","-6.3",""
"02/09/2025 11:00:11","N","QBTU","","","","","0","0","7","",""
"02/09/2025 11:00:11","N","QCALP","0","0","-25","0","-5","0","0","0","0"
"02/09/2025 11:00:11","N","QEDE10","","","","","0","0","38.9","",""
"02/09/2025 11:00:11","N","QEDE12","","","","","0","0","9.8","",""
"02/09/2025 11:00:11","N","QEDES1","","","","","0","0","84.5","",""
"02/09/2025 11:00:11","N","QEDES2","","","","","0","0","6.3","",""
"02/09/2025 11:00:11","N","QEDES5","","","","","0","0","17.5","",""
"02/09/2025 11:00:11","N","QEDES6","","","","","0","0","6.9","",""
"02/09/2025 11:00:11","N","QEDES8","","","","","0","0","12.3","",""
"02/09/2025 11:00:11","N","QEXEL1","","","","","0","0","0","",""
"02/09/2025 11:00:11","N","QFRONT","","","","","0","0","5.3","",""
"02/09/2025 11:00:11","N","QGAR6","","","","","0","0","7.5","",""
"02/09/2025 11:00:11","N","QGERD","","","","","0","0","5","",""
"02/09/2025 11:00:11","N","QGEXA","","","","","0","0","20.5","",""
"02/09/2025 11:00:11","N","QGEXA7","","","","","0","0","5","",""
"02/09/2025 11:00:11","N","QJUSL1","","","3","","10","0","0","10",""
"02/09/2025 11:00:11","N","QJUSL2","","","4","","10","0","0","15",""
"02/09/2025 11:00:11","N","QJUSL3","","","3","","10","0","0","10",""
"02/09/2025 11:00:11","N","QLCRA","0","0","-2","","0","0","17","0","0"
"02/09/2025 11:00:11","N","QNRGTX","","","","","25","0","100","",""
"02/09/2025 11:00:11","N","QOCSQ1","","","","","0","0","6.3","",""
"02/09/2025 11:00:11","N","QSEMES","","","25","","5","0","0","",""
"02/09/2025 11:00:11","N","QSHELL","0","0","-40","0","-49","0","0","-38","0"
"02/09/2025 11:00:11","N","QSTEC","0","0","0","","0","0","25","",""
"02/09/2025 11:00:11","N","QSTEC1","","","0","","0","0","2.7","",""
"02/09/2025 11:00:11","N","QTEN18","3.3","3.2","18","","20.2","0","0","10","0"
"02/09/2025 11:00:11","N","QTENSK","","","","","0","0","12.6","",""
"02/09/2025 11:00:11","N","QTOTL1","-1.2","-1.2","-6.7","","-7.5","0","0","-3.7",""
"02/09/2025 11:15:11","N","QAEN","0","17.5","105","","0","0","0","41",""
"02/09/2025 11:15:11","N","QALTRE","","","22","","15","0","19.4","",""
"02/09/2025 11:15:11","N","QAMA","","","","","1","0","0","",""
"02/09/2025 11:15:11","N","QBPEC7","-2.1","-2","-11.3","","-12.7","0","0","-6.3",""
"02/09/2025 11:15:11","N","QBTU","","","","","0","0","7","",""
"02/09/2025 11:15:11","N","QCALP","0","0","-25","0","-5","0","0","0","0"
